Date,Atlantic City,Baltimore,Eastport,Fort Pulaski,Lewes,New London,Newport,Portland,Sandy Hook,Sewells Point,The Battery,Washington
08-19-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-20-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-21-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-22-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-23-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-24-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-25-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-26-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-27-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-28-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-29-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-30-2009,1,1,1,1,1,1,1,1,1,1,1,1
08-31-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-01-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-02-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-03-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-04-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-05-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-06-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-07-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-08-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-09-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-10-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-11-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-12-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-13-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-14-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-15-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-16-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-17-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-18-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-19-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-20-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-21-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-22-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-23-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-24-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-25-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-26-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-27-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-28-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-29-2009,1,1,1,1,1,1,1,1,1,1,1,1
09-30-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-01-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-02-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-03-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-04-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-05-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-06-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-07-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-08-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-09-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-10-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-11-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-12-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-13-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-14-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-15-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-16-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-17-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-18-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-19-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-20-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-21-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-22-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-23-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-24-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-25-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-26-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-27-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-28-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-29-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-30-2009,1,1,1,1,1,1,1,1,1,1,1,1
10-31-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-01-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-02-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-03-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-04-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-05-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-06-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-07-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-08-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-09-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-10-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-11-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-12-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-13-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-14-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-15-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-16-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-17-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-18-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-19-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-20-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-21-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-22-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-23-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-24-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-25-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-26-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-27-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-28-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-29-2009,1,1,1,1,1,1,1,1,1,1,1,1
11-30-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-01-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-02-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-03-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-04-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-05-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-06-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-07-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-08-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-09-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-10-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-11-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-12-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-13-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-14-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-15-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-16-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-17-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-18-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-19-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-20-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-21-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-22-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-23-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-24-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-25-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-26-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-27-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-28-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-29-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-30-2009,1,1,1,1,1,1,1,1,1,1,1,1
12-31-2009,1,1,1,1,1,1,1,1,1,1,1,1
01-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
01-08-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-09-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-10-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-11-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-12-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-13-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-14-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-15-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-16-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-17-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-18-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-19-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-20-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-21-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-22-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-23-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-24-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-25-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-26-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-27-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-28-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-29-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-30-2010,0,0,0,0,0,0,0,0,0,0,0,0
01-31-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-01-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-02-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-03-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-04-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-05-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-07-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-09-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-10-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-11-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-12-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-13-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-14-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-15-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-16-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-17-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-18-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-19-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-20-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-21-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-22-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-23-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-24-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-25-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-26-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-27-2010,0,0,0,0,0,0,0,0,0,0,0,0
02-28-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-01-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-02-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-03-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-04-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-05-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-06-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-07-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-08-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-09-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-10-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-11-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-12-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-13-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-14-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-15-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-16-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-17-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-18-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-19-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-20-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-21-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-22-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-23-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-24-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-25-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-26-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-27-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-28-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-29-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-30-2010,0,0,0,0,0,0,0,0,0,0,0,0
03-31-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-03-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-06-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-07-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-08-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-09-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-10-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-11-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-12-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-13-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-14-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-15-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-16-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-17-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-18-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-19-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-20-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-21-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-22-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-23-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-24-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-25-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-26-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-27-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-28-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-29-2010,0,0,0,0,0,0,0,0,0,0,0,0
04-30-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-01-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-02-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-03-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-04-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-05-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-07-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-08-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-09-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-10-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-11-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-12-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-13-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-14-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-15-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-16-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-17-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-18-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-19-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-20-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-21-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-22-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-23-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-24-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-25-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-26-2010,0,0,0,0,0,0,0,0,0,0,0,0
05-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
05-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
05-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
05-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
05-31-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-11-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-12-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-13-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-14-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-15-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-16-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-17-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-18-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-19-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-20-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-21-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-22-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-23-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-24-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-25-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-26-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
06-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-11-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-12-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-13-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-14-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-15-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-16-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-17-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-18-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-19-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-20-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-21-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-22-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-23-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-24-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-25-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-26-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
07-31-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-11-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-12-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-13-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-14-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-15-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-16-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-17-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-18-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-19-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-20-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-21-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-22-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-23-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-24-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-25-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-26-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
08-31-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-11-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-12-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-13-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-14-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-15-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-16-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-17-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-18-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-19-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-20-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-21-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-22-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-23-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-24-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-25-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-26-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
09-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-11-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-12-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-13-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-14-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-15-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-16-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-17-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-18-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-19-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-20-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-21-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-22-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-23-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-24-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-25-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-26-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-27-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-28-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-29-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-30-2010,1,1,1,1,1,1,1,1,1,1,1,1
10-31-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-01-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-02-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-03-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-04-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-05-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-06-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-07-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-08-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-09-2010,1,1,1,1,1,1,1,1,1,1,1,1
11-10-2010,1,1,1,1,1,1,1,1,1,1,1,1
